time,open,high,low,close,tick_volume,spread,real_volume
2026-05-27 18:00:00,4433.99,4438.61,4430.34,4436.29,3397,5,0
2026-05-27 18:05:00,4436.28,4437.17,4428.74,4429.61,2911,5,0
2026-05-27 18:10:00,4429.61,4432.75,4428.26,4432.19,2810,5,0
2026-05-27 18:15:00,4432.19,4433.13,4429.82,4431.03,2700,5,0
2026-05-27 18:20:00,4431.05,4434.08,4429.94,4433.53,2922,5,0
2026-05-27 18:25:00,4433.53,4436.02,4432.62,4436.02,2465,5,0
2026-05-27 18:30:00,4436.01,4441.57,4435.98,4438.77,3534,5,0
2026-05-27 18:35:00,4438.77,4440.86,4437.82,4440.85,2097,5,0
2026-05-27 18:40:00,4440.85,4441.24,4433.14,4434.21,2894,5,0
2026-05-27 18:45:00,4434.21,4438.77,4431.54,4432.91,2960,5,0
2026-05-27 18:50:00,4432.93,4435.25,4431.06,4434.27,2213,5,0
2026-05-27 18:55:00,4434.27,4437.35,4432.9,4436.59,1850,5,0
2026-05-27 19:00:00,4436.59,4441.93,4434.94,4437.64,3209,5,0
2026-05-27 19:05:00,4437.64,4438.16,4434.27,4436.94,2280,5,0
2026-05-27 19:10:00,4436.93,4440.99,4436.84,4440.28,2045,5,0
2026-05-27 19:15:00,4440.28,4443.22,4439.96,4441.93,1748,5,0
2026-05-27 19:20:00,4441.93,4444.27,4441.82,4444.27,1637,6,0
2026-05-27 19:25:00,4444.27,4447.64,4443.61,4446.86,1904,7,0
2026-05-27 19:30:00,4446.86,4449.59,4445.26,4448.45,1851,6,0
2026-05-27 19:35:00,4448.46,4450.96,4448.46,4449.85,1529,6,0
2026-05-27 19:40:00,4449.85,4453.28,4449.71,4450.84,1832,6,0
2026-05-27 19:45:00,4450.87,4452.86,4449.44,4452.16,1992,7,0
2026-05-27 19:50:00,4452.15,4453.33,4450.24,4450.83,1774,5,0
2026-05-27 19:55:00,4450.83,4451.64,4449.53,4450.87,1651,5,0
2026-05-27 20:00:00,4450.87,4451.09,4447.4,4449.29,2470,7,0
2026-05-27 20:05:00,4449.29,4451.7,4442.57,4443.06,2938,5,0
2026-05-27 20:10:00,4443.06,4445.69,4441.47,4444.2,2816,5,0
2026-05-27 20:15:00,4444.2,4447.48,4443.39,4446.87,1927,5,0
2026-05-27 20:20:00,4446.87,4448.3,4445.97,4446.68,2084,5,0
2026-05-27 20:25:00,4446.68,4451.28,4445.53,4449.89,2147,5,0
2026-05-27 20:30:00,4449.89,4453.35,4449.88,4452.14,1688,5,0
2026-05-27 20:35:00,4452.14,4454.38,4451.07,4451.1,1714,5,0
2026-05-27 20:40:00,4451.1,4452.12,4450.37,4450.64,1409,5,0
2026-05-27 20:45:00,4450.64,4451.87,4450.1,4450.98,1098,5,0
2026-05-27 20:50:00,4450.97,4453.71,4450.76,4452.96,1368,7,0
2026-05-27 20:55:00,4452.97,4454.12,4450.39,4450.39,1213,5,0
2026-05-27 21:00:00,4450.4,4452.29,4449.38,4449.62,1461,5,0
2026-05-27 21:05:00,4449.63,4450.19,4447.77,4448.16,1412,7,0
2026-05-27 21:10:00,4448.16,4450.19,4448.16,4450.19,1028,5,0
2026-05-27 21:15:00,4450.19,4453.15,4449.93,4452.72,1316,5,0
2026-05-27 21:20:00,4452.72,4458.32,4452.54,4455.01,1975,5,0
2026-05-27 21:25:00,4455.01,4455.99,4454.4,4455.59,1532,5,0
2026-05-27 21:30:00,4455.6,4456.45,4452.41,4452.78,1407,5,0
2026-05-27 21:35:00,4452.78,4453.48,4451.42,4453.18,847,5,0
2026-05-27 21:40:00,4453.18,4454.11,4452.97,4453.28,732,5,0
2026-05-27 21:45:00,4453.27,4453.65,4452.66,4453.43,699,5,0
2026-05-27 21:50:00,4453.43,4453.82,4452.41,4452.56,820,5,0
2026-05-27 21:55:00,4452.57,4455.06,4452.42,4454.44,886,5,0
